stt,file_path,duration,lastest_used_value
153,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\252 - 18ED.mp4,5:12,14681808
154,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\253 - 19ED.mp4,4:37,14675829
155,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\254 - 21ED.mp4,3:38,14671694
156,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\255 - 22ED.mp4,3:45,14670047
157,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\256 - 30CG.mp4,4:05,14176299
158,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\257 - 31CG.mp4,3:44,14175773
159,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\258 - 23EE.mp4,3:08,14253403
160,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\259 -24EE.mp4,3:30,14253073
161,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\260 - 36AE.mp4,2:19,14145711
162,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\261 - 37AE.mp4,2:00,14144272
163,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\262 - 38AE.mp4,3:00,14143984
164,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\263 - 39AE.mp4,3:00,14143698
165,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\264 - 40AE.mp4,3:43,14143334
166,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\265 - 41AE.mp4,4:00,14087703
167,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\266 - 42AE.mp4,3:32,13889574
168,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\267 - 52CC.mp4,5:21,12706847
169,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\268 - 53CC.mp4,3:52,12703465
170,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\269 - 58CC.mp4,5:53,12700079
171,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\70 - v124.mp4,2:31,23853118
172,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\71 - v126.mp4,5:36,23853083
173,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\72 - v128.mp4,3:18,23853058
174,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\73 - v130.mp4,2:49,23852737
175,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\74 - v132.mp4,2:44,23852721
176,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\75 - v134.mp4,5:47,23852697
177,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\76 - v136.mp4,5:08,23852645
178,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\77 - V140.mp4,5:05,23852675
179,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\78 - v142.mp4,3:35,23852668
180,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\79 - v144.mp4,3:26,23852553
181,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\80 - v146.mp4,3:39,23852529
182,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\81 - v138 sua lai.mp4,5:07,23852518
183,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\82 - v148.mp4,3:07,23852502
184,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\83 - v150.mp4,3:35,23852499
185,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\84 - v152.mp4,2:42,23852510
186,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\85 - v154.mp4,3:08,23852384
187,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\86 - v156 - duck milk cutting.mp4,3:48,23852356
188,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\87 - v158 - foot cutting.mp4,3:55,23852332
189,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\88 - v160 - milk bottle cutting.mp4,3:57,23852325
190,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\89 - V162-k1.mp4,3:08,23852323
191,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\90 - v164.mp4,3:39,23852308
192,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\91 - v166.mp4,3:25,23852194
193,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\92 - v168.mp4,3:28,23852145
194,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\93 - v170.mp4,4:12,23852152
195,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\94 - v172.mp4,4:30,23852127
196,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\95 - v174.mp4,3:15,23852125
197,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\96 - V176.mp4,2:33,23852119
198,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\97 - V178 - coca milk cutting.mp4,3:50,23851938
199,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\98 - v184.mp4,4:17,23851921
200,\\hai2\Video gốc\Khay đen\k1 - Satisfying ASMR\99 - v186.mp4,3:41,23851898
201,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\100 - v185.mp4,3:19,23844626
202,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\101 - v187.mp4,3:48,23844613
203,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\102 - V191.mp4,3:19,23844534
204,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\103 - V189.mp4,3:21,23844518
205,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\104 - v181.mp4,3:51,23844490
206,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\105 - V193.mp4,3:21,23844479
207,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\106 - v195.mp4,5:38,23844437
208,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\107 - v197.mp4,3:05,23844471
209,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\108 - v199.mp4,4:55,23844329
210,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\109 - v201.mp4,5:15,23844279
211,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\110 - v203.mp4,2:43,23844305
212,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\111 - v205 sua lai.mp4,2:40,23844292
213,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\112 - v213.mp4,2:37,23844284
214,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\113 - v215.mp4,4:39,23844269
215,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\114 - v217.mp4,4:17,23844162
216,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\115 - v219.mp4,5:08,23844122
217,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\116 - v221.mp4,5:06,23844116
218,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\117 - v223.mp4,4:40,23844076
219,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\118 - v225.mp4,4:44,23844083
220,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\119 - v227.mp4,2:39,23844091
221,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\11CG.mp4,5:19,17519206
222,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\120 - V229.mp4,3:56,23844006
223,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\121 - V231.mp4,2:18,23843979
224,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\122 - V239.mp4,5:12,23843980
225,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\123 - V237.mp4,2:54,23843968
226,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\124 - V238.mp4,3:47,23843955
227,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\125- V241.mp4,4:09,23843941
228,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\126 - V243.mp4,3:56,23843802
229,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\127 - v245.mp4,6:07,23843755
230,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\128 - v247.mp4,4:46,23843746
231,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\129 - v249.mp4,3:40,23843737
232,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\130 - v251.mp4,3:23,23843723
233,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\131 - v253.mp4,3:32,23843715
234,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\132 - v255.mp4,3:20,23843644
235,\\hai2\Video gốc\Khay đen\k2 - Rainbow Satisfying\133 - V261.mp4,5:13,23843620
